Biological Science I-Lab,BIO-101L-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Biological Science II,BIO-102-004,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,630,214,LEC,24,14
Biological Science II-Lab,BIO-102L-004,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,630,222,LAB,24,14
Biological Science II,BIO-102-005,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,12:40 PM - 02:35 PM,Thornley,630,227,LEC,24,4
Biological Science II-Lab,BIO-102L-005,M W,2023 Fall 2,10/18/2023 - 12/11/2023,02:50 PM - 05:50 PM,Thornley,630,222,LAB,24,4
Biological Science II,BIO-102-006,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:23 PM,Thornley,630,109,LEC,24,4
Biological Science II-Lab,BIO-102L-006,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,630,222,LAB,24,4
Biological Science II,BIO-102-007,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,2
Biological Science II-Lab,BIO-102L-007,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,630,222,LAB,24,2
Biological Science II,BIO-102-008,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 07:25 PM,Thornley,630,227,LEC,24,4
Biological Science II-Lab,BIO-102L-008,M W,2023 Fall 2,10/18/2023 - 12/11/2023,07:30 PM - 08:55 PM,Thornley,630,222,LAB,24,4
Biological Science II,BIO-102-B01,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Berkeley,6100,149,LEC,24,15
Biological Science II-Lab,BIO-102L-B01,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Berkeley,6100,185,LAB,24,15
Biological Science II,BIO-102-D01,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,09:00 AM - 10:45 AM,Dorchester,5100,111,LEC,24,6
Biological Science II-Lab,BIO-102L-D01,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Dorchester,5100,111,LAB,24,6
Biological Science II,BIO-102-D02,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Dorchester,5100,111,LEC,24,3
Biological Science II-Lab,BIO-102L-D02,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:45 PM,Dorchester,5100,111,LAB,24,3
Biological Science II,BIO-102-D03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,1
Biological Science II-Lab,BIO-102L-D03,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:30 PM - 08:15 PM,Dorchester,5100,111,LAB,24,1
Biological Science II,BIO-102-MP3,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,108,HYB,16,15
Biological Science II-Lab,BIO-102L-MP3,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,127,HYB,16,15
Biological Science II,BIO-102-MP4,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,108,HYB,16,9
Biological Science II-Lab,BIO-102L-MP4,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,127,HYB,16,9
Biological Science II,BIO-102-P02,M W,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Palmer,8100,146,LEC,24,18
Biological Science II-Lab,BIO-102L-P02,F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Palmer,8100,160,LAB,24,18
Biological Science II,BIO-102-P07,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Palmer,8100,144,HYB,24,22
Biological Science II-Lab,BIO-102L-P07,F,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Palmer,8100,160,HYB,24,22
Biological Science II,BIO-102-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,27
Biological Science II-Lab,BIO-102L-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,27
Biological Science II,BIO-102-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,12
Biological Science II-Lab,BIO-102L-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,12
Basic Anatomy and Physiology,BIO-112-W01,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,23
Basic Anatomy / Physiology-L,BIO-112L-W01,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,23
Anatomy and Physiology I,BIO-210-012,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Thornley,970,206,LEC,24,14
Anatomy and Physiology I-Lab,BIO-210L-012,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Thornley,970,332,LAB,24,14
Anatomy and Physiology I,BIO-210-013,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,630,107,LEC,24,8
Anatomy and Physiology I-Lab,BIO-210L-013,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,630,224,LAB,24,8
Anatomy and Physiology I,BIO-210-014,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Thornley,,,LEC,24,18
Anatomy and Physiology I-Lab,BIO-210L-014,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,12:40 PM - 02:35 PM,Thornley,970,332,LAB,24,18
Anatomy and Physiology I,BIO-210-015,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,13
Anatomy and Physiology I-Lab,BIO-210L-015,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,970,332,LAB,24,13
Anatomy and Physiology I,BIO-210-016,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,970,206,LEC,24,4
Anatomy and Physiology I-Lab,BIO-210L-016,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,02:50 PM - 05:50 PM,Thornley,970,332,LAB,24,4
Anatomy and Physiology I,BIO-210-017,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,970,336,LEC,24,9
Anatomy and Physiology I-Lab,BIO-210L-017,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,970,332,LAB,24,9
Anatomy and Physiology I,BIO-210-018,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,970,206,LEC,24,14
Anatomy and Physiology I-Lab,BIO-210L-018,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,970,332,LAB,24,14
Anatomy and Physiology I,BIO-210-019,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,10
Anatomy and Physiology I-Lab,BIO-210L-019,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,630,224,LAB,24,10
Anatomy and Physiology I,BIO-210-D04,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,09:00 AM - 10:45 AM,Dorchester,5100,109,LEC,24,23
Anatomy and Physiology I-Lab,BIO-210L-D04,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Dorchester,5100,109,LAB,24,23
Anatomy and Physiology I,BIO-210-D05,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Dorchester,5100,109,LEC,24,20
Anatomy and Physiology I-Lab,BIO-210L-D05,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:45 PM,Dorchester,5100,109,LAB,24,19
Anatomy and Physiology I,BIO-210-MP3,M W,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,108,HYB,16,5
Anatomy and Physiology I-Lab,BIO-210L-MP3,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,127,HYB,16,5
Anatomy and Physiology I,BIO-210-MP4,M W,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,108,HYB,16,2
Anatomy and Physiology I-Lab,BIO-210L-MP4,M W,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:45 PM,Mt. Pleasant,9100,127,HYB,16,2
Anatomy and Physiology I,BIO-210-P01,M W,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Palmer,8100,135,LEC,24,17
Anatomy and Physiology I-Lab,BIO-210L-P01,F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Palmer,8100,238,LAB,24,16
Anatomy and Physiology I,BIO-210-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology I-Lab,BIO-210L-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology I,BIO-210-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology I-Lab,BIO-210L-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology I,BIO-210-W10,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology I-Lab,BIO-210L-W10,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology II,BIO-211-006,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Thornley,970,207,LEC,24,23
Anatomy and Physiology II-Lab,BIO-211L-006,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Thornley,970,335,LAB,24,23
Anatomy and Physiology II,BIO-211-007,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,970,207,LEC,24,21
Anatomy and Physiology II-Lab,BIO-211L-007,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,970,335,LAB,24,21
Anatomy and Physiology II,BIO-211-008,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:05 AM - 12:00 PM,Thornley,630,214,LEC,24,7
Anatomy and Physiology II-Lab,BIO-211L-008,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:25 PM,Thornley,630,224,LAB,24,7
Anatomy and Physiology II,BIO-211-009,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,12:40 PM - 02:35 PM,Thornley,970,333,LEC,24,15
Anatomy and Physiology II-Lab,BIO-211L-009,M W,2023 Fall 2,10/18/2023 - 12/11/2023,02:50 PM - 05:50 PM,Thornley,970,335,LAB,24,15
Anatomy and Physiology II,BIO-211-010,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,8
Anatomy and Physiology II-Lab,BIO-211L-010,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,12:40 PM - 02:35 PM,Thornley,970,335,LAB,24,8
Anatomy and Physiology II,BIO-211-012,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,HYB,24,17
Anatomy and Physiology II-Lab,BIO-211L-012,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:30 PM - 09:30 PM,Thornley,970,335,LAB,24,17
Anatomy and Physiology II,BIO-211-013,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:30 PM - 09:30 PM,Thornley,970,207,LEC,24,9
Anatomy and Physiology II-Lab,BIO-211L-013,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:30 PM - 09:30 PM,Thornley,970,335,LAB,24,9
Anatomy and Physiology II,BIO-211-B01,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Berkeley,6100,149,LEC,24,22
Anatomy and Physiology II-Lab,BIO-211L-B01,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Berkeley,6100,185,LAB,24,22
Anatomy and Physiology II,BIO-211-D03,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,09:00 AM - 10:45 AM,Dorchester,5100,109,LEC,24,22
Anatomy and Physiology II-Lab,BIO-211L-D03,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Dorchester,5100,109,LAB,24,22
Anatomy and Physiology II,BIO-211-D04,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Dorchester,5100,109,LEC,24,22
Anatomy and Physiology II-Lab,BIO-211L-D04,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:45 PM,Dorchester,5100,109,LAB,24,22
Anatomy and Physiology II,BIO-211-D05,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,19
Anatomy and Physiology II-Lab,BIO-211L-D05,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:30 PM - 08:15 PM,Dorchester,5100,109,LAB,24,19
Anatomy and Physiology II,BIO-211-MP1,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,108,HYB,16,13
Anatomy and Physiology II-Lab,BIO-211L-MP1,M W,2023 Fall 2,10/18/2023 - 12/11/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,127,HYB,16,13
Anatomy and Physiology II,BIO-211-MP4,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:00 AM - 12:43 PM,Mt. Pleasant,9100,108,HYB,16,14
Anatomy and Physiology II-Lab,BIO-211L-MP4,M W,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,127,HYB,16,14
Anatomy and Physiology II,BIO-211-P04,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Palmer,8100,135,LEC,24,11
Anatomy and Physiology II-Lab,BIO-211L-P04,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Palmer,8100,238,LAB,24,11
Anatomy and Physiology II,BIO-211-P05,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Palmer,8100,142,LEC,24,13
Anatomy and Physiology II-Lab,BIO-211L-P05,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,12:40 PM - 02:25 PM,Palmer,8100,238,LAB,24,13
Anatomy and Physiology II,BIO-211-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology II-Lab,BIO-211L-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology II,BIO-211-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology II-Lab,BIO-211L-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology II,BIO-211-W08,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Anatomy and Physiology II-Lab,BIO-211L-W08,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Microbiology,BIO-225-005,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,09:45 AM - 11:10 AM,Thornley,970,333,LEC,24,13
Microbiology-Lab,BIO-225L-005,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:25 AM,Thornley,970,330,LAB,24,13
Microbiology,BIO-225-006,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,01:15 PM - 02:40 PM,Thornley,970,334,LEC,24,1
Microbiology-Lab,BIO-225L-006,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:25 PM,Thornley,970,330,LAB,24,1
Microbiology,BIO-225-007,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 12:55 PM,Thornley,970,334,LEC,24,13
Microbiology-Lab,BIO-225L-007,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 04:25 PM,Thornley,,,LAB,24,13
Microbiology,BIO-225-008,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,24,10
Microbiology-Lab,BIO-225L-008,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,970,330,LAB,24,10
Microbiology,BIO-225-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,28
Microbiology-Lab,BIO-225L-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,28
Microbiology,BIO-225-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,27
Microbiology-Lab,BIO-225L-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,27
Introduction to Baking,BKP-101-003,M T,2023 Fall 2,10/18/2023 - 12/11/2023,07:30 AM - 09:20 AM,Thornley,920,206,LEC,16,16
Introduction to Baking,BKP-101-003,M T,2023 Fall 2,10/18/2023 - 12/11/2023,09:30 AM - 12:20 PM,Thornley,920,206,LAB,16,16
Introduction to Baking,BKP-101-004,W TH,2023 Fall 2,10/18/2023 - 12/11/2023,07:30 AM - 09:20 AM,Thornley,920,206,LEC,16,16
Introduction to Baking,BKP-101-004,W TH,2023 Fall 2,10/18/2023 - 12/11/2023,09:30 AM - 12:20 PM,Thornley,920,206,LAB,16,16
Introduction to Baking,BKP-101-005,M T,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 10:00 PM,Thornley,920,206,HYB,16,11
Introduction to Pastries,BKP-102-003,W TH,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:50 PM,Thornley,920,206,LEC,16,19
Introduction to Pastries,BKP-102-003,W TH,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 05:50 PM,Thornley,920,206,LAB,16,19
Introduction to Pastries,BKP-102-004,M T,2023 Fall 2,10/18/2023 - 12/11/2023,01:00 PM - 02:50 PM,Thornley,920,206,LEC,16,17
Introduction to Pastries,BKP-102-004,M T,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 05:50 PM,Thornley,920,206,LAB,16,17
Candies and Confectionaries,BKP-181-001,W TH,2023 Fall 2,10/18/2023 - 12/11/2023,07:30 AM - 09:20 AM,Thornley,920,202,LEC,16,15
Candies and Confectionaries,BKP-181-001,W TH,2023 Fall 2,10/18/2023 - 12/11/2023,09:30 AM - 12:20 PM,Thornley,920,202,LAB,16,15
Advanced Cakes,BKP-210-003,M T,2023 Fall 2,10/18/2023 - 12/11/2023,07:30 AM - 09:20 AM,Thornley,920,202,LEC,16,17
Advanced Cakes,BKP-210-003,M T,2023 Fall 2,10/18/2023 - 12/11/2023,09:30 AM - 12:20 PM,Thornley,920,202,LAB,16,17
Wedding Cakes & Dec Techniques,BKP-223-001,M T,2023 Fall 2,10/18/2023 - 12/11/2023,05:30 PM - 09:30 PM,Thornley,920,202,HYB,16,13
Introduction to Business,BUS-101-003,W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 07:30 PM,Thornley,200,144,HYB,30,3
Introduction to Business,BUS-101-004,M,2023 Fall 2,10/18/2023 - 12/11/2023,10:00 AM - 11:30 AM,Thornley,200,147,HYB,35,24
Introduction to Business,BUS-101-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Introduction to Business,BUS-101-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Introduction to Business,BUS-101-W05,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,31
Business Law I,BUS-121-W04,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,34
Business Law I,BUS-121-W05,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,25
Business Law I,BUS-121-W06,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,18
Business Ethics,BUS-220-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
Business Ethics,BUS-220-W03,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,4
Intro. to Int'l Business,BUS-250-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,32
International Residential Code,CET-110-001,M,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,,,HYB,28,4
Construction Materials,CET-120-001,TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,1000,103,HYB,30,28
Fundamentals of Surveying,CET-204-001,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,03:00 PM - 06:00 PM,Thornley,1000,236,HYB,16,6
Hydraulics,CET-218-001,T,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,1000,103,HYB,28,7
Advanced Electronic Publishing,CGC-210-001,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:45 AM - 02:40 PM,Thornley,950,226,HYB,20,23
Introductory Chemistry,CHM-100-001,,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,800,816,LEC,16,4
Introductory Chemistry-Lab,CHM-100L-001,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,700,303,LAB,16,4
General Organic & Biochemistry,CHM-105-002,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Thornley,700,210,LEC,16,2
"General, Organic & Biochem-Lab",CHM-105L-002,M W,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:23 PM,Thornley,700,309,LAB,16,2
General Organic & Biochemistry,CHM-105-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,12
"General, Organic & Biochem-Lab",CHM-105L-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,12
College Chemistry I,CHM-110-006,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Thornley,700,102,LEC,16,5
College Chemistry I-Lab,CHM-110L-006,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,700,314,LAB,16,5
College Chemistry I,CHM-110-007,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Thornley,700,212,LEC,16,9
College Chemistry I-Lab,CHM-110L-007,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,700,314,LAB,16,9
College Chemistry I,CHM-110-008,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Thornley,700,212,LEC,16,2
College Chemistry I-Lab,CHM-110L-008,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,02:50 PM - 05:50 PM,Thornley,700,314,LAB,16,2
College Chemistry I,CHM-110-009,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,510,134,LEC,16,6
College Chemistry I-Lab,CHM-110L-009,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,700,314,LAB,16,6
College Chemistry I,CHM-110-010,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,16,9
College Chemistry I-Lab,CHM-110L-010,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,700,314,LAB,16,9
College Chemistry I,CHM-110-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
College Chemistry I-Lab,CHM-110L-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,35
College Chemistry II,CHM-111-003,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:11 PM,Thornley,700,210,LEC,16,8
College Chemistry II-Lab,CHM-111L-003,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,700,310,LAB,16,8
College Chemistry II,CHM-111-004,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,500,207,LEC,16,5
College Chemistry II-Lab,CHM-111L-004,M W,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,700,310,LAB,16,5
College Chemistry II,CHM-111-005,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 09:55 AM,Thornley,,,LEC,16,6
College Chemistry II-Lab,CHM-111L-005,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 11:00 AM,Thornley,700,310,LAB,16,6
College Chemistry II,CHM-111-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,29
College Chemistry II-Lab,CHM-111L-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,29
Organic Chemistry I,CHM-211-002,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,16,2
Organic Chemistry I-Lab,CHM-211L-002,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,06:00 PM - 09:00 PM,Thornley,700,309,LAB,16,2
Organic Chemistry II,CHM-212-001,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,10:15 AM - 12:10 PM,Thornley,800,812,LEC,16,2
Organic Chemistry II-Lab,CHM-212L-001,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,11:30 AM - 02:30 PM,Thornley,700,309,LAB,16,2
Organic Chemistry II,CHM-212-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,8
Organic Chemistry II-Lab,CHM-212L-W02,,2023 Fall 2,10/18/2023 - 12/11/2023,,Off Site,,,INT,35,8
Fundamentals of Cosmetology,COS-101-B01,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,12:47 PM - 01:20 PM,Berkeley,6100,155,LEC,14,19
Fundamentals of Cosmetology,COS-101-B01,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,01:21 PM - 04:44 PM,Berkeley,6100,155,LAB,14,19
Nail Care,COS-108-B01,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:30 AM - 09:03 AM,Berkeley,6100,155,LEC,14,15
Nail Care,COS-108-B01,M T W TH,2023 Fall 2,10/18/2023 - 12/11/2023,09:04 AM - 12:17 PM,Berkeley,6100,155,LAB,14,15
Hair Shaping,COS-114-B02,T TH,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 01:09 PM,Berkeley,6100,154,LAB,14,14
Hair Shaping,COS-114-B02,M W F,2023 Fall 2,10/18/2023 - 12/11/2023,08:00 AM - 01:09 PM,Berkeley,6100,159,LAB,14,14
Business of Nail Technology,COS-135-B01,M,2023 Fall 2,10/18/2023 - 12/11/2023,08:30 AM - 12:58 PM,Berkeley,6100,158,LEC,10,10
Fundamentals of Nail Art,COS-137-B02,M,2023 Fall 2,10/18/2023 - 12/11/2023,01:30 PM - 03:39 PM,Berkeley,6100,158,LEC,10,10
